,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
6477,19290006,beautiful big room in great neighbourhood,132458317,wentzel,ward 115,-33.93233,18.41621,private room,400.0,3.0,24,1,184
6478,19290050,4 bedroom luxury accommodation in hout bay,39267768,dana,ward 74,-34.03964,18.34842,entire home/apt,4500.0,10.0,1,1,365
6479,19299862,surfer and kite surfers haven,89981333,natalie,ward 23,-33.80746,18.46983,private room,550.0,2.0,3,2,365
6480,19302688,lemon cottage,24174683,joanna,ward 74,-34.01991,18.35282,entire home/apt,1800.0,3.0,5,2,0
6481,19302759,light and bright in bantry bay,12729704,christa,ward 54,-33.92456,18.3775,entire home/apt,1900.0,7.0,48,14,296
6482,19306655,easy seaside comfort and spectacular views,135203599,natasha,ward 107,-33.82937,18.48154,entire home/apt,3498.0,2.0,84,1,268
6483,19308791,carnarvon cottage,61725583,justin,ward 62,-34.01787,18.46358,entire home/apt,400.0,2.0,25,3,24
6484,19309034,one bedroomed flat in vredehoek,9684523,jacques,ward 77,-33.93743,18.42204,entire home/apt,567.0,3.0,13,1,365
6485,19319895,beautiful home in the heart of cape town,105902123,etienne,ward 77,-33.93804,18.41511,entire home/apt,2750.0,3.0,26,1,53
6486,19335115,"view, beach, comfy accommodation  = perfection",30621414,peter and leigh,ward 64,-34.13994,18.43121,entire home/apt,750.0,3.0,56,1,334
6487,19335383,"lovely, spacious cottage in upper somerset west",53128912,annelene,ward 15,-34.05933,18.86153,entire home/apt,457.0,1.0,174,1,102
6488,19341866,tranquil retreat with unspoilt views.,77869274,penni,ward 69,-34.09863,18.39037,entire home/apt,4500.0,7.0,1,1,358
6489,19342512,"stylish hideaway with great privacy, large garden, and pool",105996964,axel,ward 107,-33.82538,18.48432,entire home/apt,3200.0,4.0,37,4,1
6490,19349022,"idyllic, spacious, warm home near uct",96830330,deborah,ward 60,-33.97769,18.49993,entire home/apt,1400.0,3.0,12,4,0
6491,19349522,cape town north suburbs. modern  #wifi - parking,135592667,sue,ward 1,-33.86477,18.5644,private room,320.0,1.0,19,2,268
6492,19354767,1 bedroom apartment - central green point,25670936,margot,ward 115,-33.90849,18.40847,entire home/apt,939.0,2.0,33,3,207
6493,19357578,"slick, urban apartment in the business district",53378443,grant,ward 115,-33.92738,18.41554,entire home/apt,600.0,3.0,76,3,364
6494,19357816,"central, trendy apartment with modern design",7335710,candice,ward 115,-33.92616,18.41627,entire home/apt,515.0,3.0,120,3,333
6495,19359004,4 on turner,136021438,ilonka,ward 3,-33.90015,18.64848,entire home/apt,650.0,2.0,7,2,364
6496,19360026,stylish villa with unobstructed sea views & pool,6632489,turnkey365,ward 54,-33.95764,18.37748,entire home/apt,7320.0,3.0,8,43,322
6497,19368060,the white room,133213329,spencer,ward 72,-34.03544,18.48905,private room,500.0,2.0,1,3,364
6498,19369845,constantia home for 2 weeks,51136197,cathleen,ward 62,-34.02268,18.44702,entire home/apt,2300.0,7.0,2,1,83
6499,19369896,pool room suite,135782502,michael & veronica,ward 54,-33.94991,18.38132,private room,1500.0,2.0,140,1,5
6500,19370525,"trendy, views,central city, pool, gym, airco, park",2478306,rael,ward 115,-33.92418,18.42121,entire home/apt,895.0,3.0,48,1,249
6501,19370776,norfolk heights,135785359,tania,ward 71,-34.05784,18.45929,private room,250.0,5.0,1,1,90
6502,19372510,bella rosa,133942584,naison,ward 26,-33.90888,18.58174,private room,860.0,1.0,0,1,0
6503,19380937,"the island club estate, 114 la savina",63522701,bianca,ward 55,-33.88997,18.50873,entire home/apt,700.0,2.0,12,2,0
6504,19381417,family home for your holiday close to the beach,135855220,neil,ward 107,-33.79862,18.49822,entire home/apt,1200.0,10.0,3,1,0
6505,19381601,corner house self catering en suite studio,63171259,linda,ward 71,-34.06972,18.44935,entire home/apt,500.0,1.0,5,2,360
6506,19394020,"beautiful, spacious & central city apartment",135964530,propr,ward 115,-33.92479,18.42244,entire home/apt,1023.0,2.0,40,1,360
6507,19395647,1 bed holiday apartment with sea views,45498469,bruce,ward 61,-34.16263,18.43013,private room,800.0,1.0,42,4,53
6508,19396160,the loft at chartfield guesthouse,3007248,florian,ward 71,-34.12425,18.4481,private room,1500.0,1.0,0,20,301
6509,19397369,stylish 2 bedroom apartment overlooking the ocean,13729241,martin & katja,ward 54,-33.95918,18.38063,entire home/apt,1714.0,3.0,64,11,1
6510,19399793,aqua house,135788502,erica,ward 64,-34.09407,18.47544,private room,500.0,1.0,1,1,0
6511,19399839,room available in winevally,136000097,gerard,ward 105,-33.8092,18.66841,private room,1500.0,1.0,1,1,363
6512,19405727,7 th wonder b&b dolphin beach suite,128858461,frits,ward 107,-33.82809,18.48038,private room,1600.0,2.0,0,4,347
6513,19419459,beautiful deluxe room at chartfield guesthouse,3007248,florian,ward 64,-34.1267,18.44788,private room,1300.0,1.0,6,20,360
6514,19419711,butler mansion luxury apartment,136156678,adriaan,ward 1,-33.87147,18.57958,entire home/apt,2200.0,2.0,0,2,90
6515,19420199,7 th wonder - robben island suite,128858461,frits,ward 107,-33.82728,18.4819,private room,1600.0,1.0,1,4,354
6516,19420288,lounge in the courtyard of this chic home in woodstock,8376914,karien,ward 115,-33.93077,18.44219,entire home/apt,1429.0,3.0,45,1,179
6517,19422074,7th wonder b&b - kaapstad suite,128858461,frits,ward 107,-33.82661,18.48043,private room,1400.0,2.0,0,4,324
6518,19429707,the sugarberry,136213179,judy,ward 84,-34.0632,18.86234,entire home/apt,621.0,2.0,52,1,364
6519,19431427,"spacious, stylish apartment with sea views",26672301,charmaine,ward 54,-33.91557,18.39354,entire home/apt,814.0,4.0,87,12,194
6520,19442926,outdoor entertainment in a quiet suburb,136330133,kevin,ward 4,-33.8725,18.52999,private room,300.0,1.0,2,1,0
6521,19443630,"spacious room, walking distance to the beach",5527126,elize,ward 54,-33.96534,18.37604,private room,728.0,3.0,0,16,2
6522,19443631,"private room, patio en suite - close to beach",5527126,elize,ward 54,-33.96314,18.37526,private room,800.0,5.0,0,16,0
6523,19443720,butler mansion luxury rooms,136156678,adriaan,ward 1,-33.87141,18.57739,private room,850.0,2.0,1,2,91
6524,19445256,across the bay guest house,136344396,maureen,ward 100,-34.1658,18.86128,entire home/apt,1099.0,7.0,8,1,266
6525,19447262,beach cottage with stunning views,92172195,natalie,ward 61,-34.1615,18.42998,entire home/apt,1250.0,7.0,0,1,365
6526,19447458,aqua home,136360613,brett,ward 64,-34.09457,18.47553,private room,550.0,1.0,1,1,0
6527,19452371,large family home,6983604,glenn,ward 73,-34.04144,18.45846,entire home/apt,2500.0,4.0,0,1,299
6528,19453272,chic villa near the ocean with pool & roof deck,6632489,turnkey365,ward 54,-33.96211,18.37497,entire home/apt,4285.0,3.0,9,43,338
6529,19453472,designer apartment,61768961,burger,ward 115,-33.9157,18.42019,entire home/apt,1746.0,2.0,83,32,294
6530,19454495,carnarvon cottage back garden room,61725583,justin,ward 62,-34.01822,18.46334,private room,225.0,2.0,18,3,24
6531,19455223,carnarvon cottage front garden room,61725583,justin,ward 62,-34.01723,18.46385,private room,300.0,2.0,48,3,0
6532,19463582,13 central road,128957841,patricia,ward 64,-34.13681,18.42859,entire home/apt,330.0,2.0,0,2,0
6533,19464390,quiet rustic modern cottage,14258976,robyn,ward 54,-33.92519,18.38608,entire home/apt,836.0,2.0,111,2,346
6534,19477822,stylish and relaxed family home,2680481,hanno,ward 4,-33.86525,18.50506,entire home/apt,2250.0,10.0,3,1,115
6535,19479704,"4 carnoustie drive, atlantic links estate",136702393,kortes,ward 23,-33.73018,18.44767,entire home/apt,2950.0,10.0,0,1,31
6536,19482152,"upmarket, secure apartment in a great location",37376354,danielle,ward 74,-34.04053,18.35698,entire home/apt,490.0,2.0,63,1,64
6537,19493648,"charming one bedroom apartment in seapoint , c t",136849270,jeanie,ward 54,-33.9199,18.38433,entire home/apt,750.0,5.0,11,1,146
6538,19494961,private room in  villa,30753961,alessandra,ward 62,-34.03214,18.43388,private room,1423.0,2.0,0,1,363
6539,19495610,great family getaway in relaxing melkbos,88372509,gary,ward 23,-33.72087,18.446,entire home/apt,4500.0,12.0,0,1,358
6540,19498148,where beach meets country.,93739914,leigh,ward 69,-34.10022,18.36084,entire home/apt,4000.0,5.0,0,1,173
6541,19500656,modern beachfront apartment in cpt with parking!,70273914,rich,ward 55,-33.89414,18.48202,entire home/apt,650.0,2.0,54,2,345
6542,19502038,de waterkant loft style studio,9189366,alex,ward 115,-33.91276,18.41509,entire home/apt,441.0,2.0,52,8,176
6543,19512352,"private self catering "" silver cottage on meath """,136917427,dee,ward 3,-33.89401,18.63876,entire home/apt,500.0,1.0,1,1,364
6544,19512909,"self checkin apartment, greenways golf estate",65637161,annien,ward 86,-34.13527,18.84552,entire home/apt,550.0,5.0,19,1,208
6545,19513486,auberge therese - la bagatelle,137043661,theresa,ward 59,-33.98307,18.45744,private room,695.0,1.0,12,3,362
6546,19516910,scandinavian home in security estate  - tokai,92630680,leigh,ward 71,-34.08,18.43479,entire home/apt,6500.0,7.0,1,1,358
6547,19517080,capo cabana holiday home,47435679,dorea,ward 1,-33.88389,18.59016,entire home/apt,10000.0,7.0,1,2,358
6548,19524049,fish hoek mountainside home with panoramic views,81051420,peter,ward 64,-34.13704,18.41964,entire home/apt,3200.0,7.0,2,1,363
6549,19526625,charming house with spectacular views.,30679211,tim,ward 100,-34.1526,18.86125,entire home/apt,1699.0,3.0,5,2,177
6550,19534064,the old laundry,8135771,mary-anne,ward 115,-33.93064,18.42528,entire home/apt,293.0,28.0,88,4,332
6551,19539826,golf cottage on luxury beach front estate,17021578,juanita,ward 86,-34.1312,18.84684,private room,1436.0,1.0,0,23,364
6552,19542499,luxury self catering apartment,137261847,rina,ward 105,-33.81249,18.65736,entire home/apt,750.0,1.0,0,2,180
6553,19546077,sea point! best location! entire apartment!,217343,adrienne,ward 54,-33.911,18.39405,entire home/apt,1300.0,2.0,90,1,19
6554,19546275,atlantic seaboard stay - your home away from home,137291612,heléne,ward 54,-33.91204,18.39041,entire home/apt,550.0,30.0,26,1,206
6555,19549306,"soak up the vibe in secure, luxurious waterfront apartment.",42303542,liz,ward 115,-33.90963,18.42092,entire home/apt,2186.0,2.0,52,2,285
6556,19559680,modern city living (with parking),137439114,laura,ward 115,-33.92575,18.41655,entire home/apt,555.0,2.0,143,1,4
6557,19563195,the ivy cottage at villa adalbert guesthouse,224616,marco,ward 15,-34.05886,18.85536,private room,1900.0,1.0,3,2,363
6558,19567522,"one bedroom, beach apartment in golf estate.",137502475,rene,ward 86,-34.12739,18.83627,entire home/apt,900.0,5.0,9,1,179
6559,19580530,*birds eye views*secure* pool+gym+parking*,255784,don & jaco,ward 115,-33.92876,18.4221,entire home/apt,943.0,7.0,62,6,300
6560,19591268,stunning atlantic beach golf estate home,921898,charlbi,ward 23,-33.73609,18.45097,entire home/apt,3117.0,30.0,2,1,364
6561,19596967,serenity near the sea,124951130,mandy,ward 54,-33.95155,18.37995,entire home/apt,1195.0,2.0,87,1,251
6562,19600150,"city center executive pad- pool, parking, gym, fiber, views.",45876453,dorothea,ward 115,-33.92343,18.4213,entire home/apt,944.0,3.0,102,5,174
6563,19601660,croxteth victorian house in green point village,8108425,anna & bertus,ward 115,-33.90881,18.40692,entire home/apt,1962.0,2.0,16,33,2
6564,19614795,lovely laxuary accomodation,49314093,chris,ward 113,-33.82414,18.51728,private room,250.0,3.0,1,3,0
6565,19631508,charming oceanview villa in security estate,4702169,susanne & tom,ward 74,-34.04151,18.37385,entire home/apt,1829.0,7.0,11,1,23
6566,19636045,beach house melkbosstrand,117474954,marietjie,ward 23,-33.72297,18.44436,entire home/apt,5000.0,10.0,1,1,365
6567,19636794,cool urban sanctuary near table mountain,8108425,anna & bertus,ward 115,-33.92378,18.41588,entire home/apt,689.0,2.0,70,33,355
6568,19637183,magnificent mountain views overlooking tranquil huge gardens,82652504,babett,ward 77,-33.93457,18.42078,entire home/apt,1051.0,1.0,10,6,55
6569,19647316,"ocean view, nature reserve, sea point",138290999,roland,ward 54,-33.91835,18.39399,entire home/apt,5500.0,14.0,0,1,180
6570,19648453,heart of cape town -beautiful bright airy studio.,464845,michael and chloe,ward 115,-33.92689,18.41691,entire home/apt,534.0,2.0,37,1,239
6571,19663781,blue horizon,138453754,darren,ward 70,-33.87068,18.63847,private room,200.0,1.0,0,2,0
6572,19664982,light filled beach home near the sea with pool.,4310681,"nandi, elmarie & johan:",ward 61,-34.14178,18.32398,entire home/apt,2199.0,3.0,49,27,326
6573,19667474,majoros b&b-experience the true spirit of ubuntu,138475557,maria,ward 94,-34.03963,18.67404,private room,400.0,1.0,7,4,365
6574,19670154,garfield,2025838,andries,ward 62,-34.00737,18.46357,entire home/apt,1200.0,3.0,24,1,321
6575,19674095,★ farm getaway in log cabin ★ table mountain view,10710076,sean,ward 105,-33.7994,18.5737,entire home/apt,1786.0,2.0,49,4,334
6576,19676089,table mountain views!  clean studio by city centre,138559395,judith,ward 77,-33.93664,18.40122,entire home/apt,299.0,3.0,21,1,23
6577,19684029,spacious family garden suite,128377428,reservations,ward 54,-33.92434,18.38359,private room,3432.0,1.0,3,13,365
6578,19690198,petit garden units,128377428,reservations,ward 54,-33.92434,18.38359,private room,1876.0,1.0,4,13,0
6579,19691033,sunny sea facing suites,128377428,reservations,ward 54,-33.92456,18.38393,private room,2618.0,1.0,0,13,5
6580,19691850,sunny sea facing family suite,128377428,reservations,ward 54,-33.92463,18.38359,private room,2585.0,1.0,0,13,365
6581,19692503,sunny & spacious sea view deluxe suites,128377428,reservations,ward 54,-33.92456,18.38385,private room,2539.0,1.0,1,13,1
6582,19693180,budget reception room,128377428,reservations,ward 54,-33.92463,18.38359,private room,69213.0,1.0,21,13,365
6583,19697211,★modern&spacious loft in observatory safe+parking★,255784,don & jaco,ward 57,-33.93519,18.46442,entire home/apt,487.0,2.0,53,6,359
6584,19706003,tastefully decorated inner city apt with mountain views,138857885,vivienne,ward 115,-33.9251,18.41593,entire home/apt,1123.0,2.0,59,1,298
6585,19708127,curlew,138875241,grace,ward 55,-33.90469,18.48387,entire home/apt,390.0,2.0,2,1,180
6586,19708764,holiday apartment in heart of sea point,15458254,elana,ward 54,-33.92018,18.38727,entire home/apt,2500.0,10.0,0,1,179
6587,19709766,"patio room in security complex, n. suburbs",92157881,tracy-lee,ward 11,-33.94451,18.67297,private room,175.0,2.0,7,5,359
6588,19711027,thura's place... a place called home: upstairs,30573268,ben,ward 83,-34.10691,18.83785,entire home/apt,750.0,3.0,1,2,0
6589,19712210,homely cottage in best location in winelands,39798621,francois,ward 15,-34.05401,18.82423,entire home/apt,850.0,3.0,85,1,244
6590,19712392,lovely ground floor studio flat. pet friendly,117804184,cathy,ward 100,-34.15696,18.87914,entire home/apt,1500.0,5.0,0,1,0
6591,19726617,2 bedroom apartment in fountain suites hotel,3886732,koos,ward 115,-33.92018,18.424,entire home/apt,836.0,2.0,10,68,232
6592,19729321,"spacious, light & bright on the beachfront!!!",139086145,propr,ward 115,-33.90248,18.40125,entire home/apt,741.0,2.0,59,1,52
6593,19740974,family home,85809327,lynn,ward 62,-34.01584,18.46225,entire home/apt,1205.0,4.0,4,1,0
6594,19741939,ocean & mountain view ★ superb apartment,49552590,adrian & marina,ward 23,-33.79232,18.46161,entire home/apt,930.0,3.0,44,1,241
6595,19742672,comfort and style at the beach,33110394,tammy,ward 23,-33.8045,18.46877,private room,1200.0,2.0,3,5,363
6596,19744478,omega 1 blouberg. home!✔sea sand sun✔business✔view,106217588,helena,ward 23,-33.80467,18.46869,entire home/apt,508.0,2.0,20,4,364
6597,19746250,empire apartment,139273657,johan,ward 64,-34.10824,18.4702,entire home/apt,1050.0,2.0,4,1,365
6598,19746500,warm and cosy home in security estate,46516891,ewald,ward 84,-34.09809,18.86964,entire home/apt,1850.0,7.0,3,1,365
6599,19748703,espace ideal pour des vacances inoubliables,139299104,jessica darlene,ward 115,-33.90156,18.39974,entire home/apt,900.0,2.0,6,1,0
6600,19754856,sanitized - la petite durbanville - entire flat,125114018,loma,ward 103,-33.81976,18.69316,entire home/apt,366.0,1.0,136,1,356
6601,19754952,family home surrounded by mountain nature,22190807,rainer,ward 74,-34.01074,18.38467,entire home/apt,4850.0,3.0,5,2,238
6602,19755311,large cozy cottage,138495116,sharleen,ward 63,-34.0244,18.49567,entire home/apt,900.0,1.0,0,1,177
6603,19755399,camps bay breeze,15068708,rochelle,ward 54,-33.95663,18.38345,entire home/apt,756.0,2.0,60,2,61
6604,19772203,exclusive apartment | parking | wifi | pool access,139576083,propr,ward 115,-33.91037,18.41405,entire home/apt,895.0,3.0,34,1,328
